2020-04-15 22:33:05,576 - INFO - ####################################
2020-04-15 22:33:05,576 - INFO - ############Loading Model###########
2020-04-15 22:33:05,576 - INFO - ####################################
2020-04-16 15:44:48,497 - INFO - Env 18, Goal (-00.5, -02.5), Episode 00029, setp 057, Reward -23.5, Crashed,
2020-04-16 15:44:51,104 - INFO - Env 00, Goal (-18.0, 011.5), Episode 00013, setp 001, Reward -42.5, Crashed,
2020-04-16 15:44:51,104 - INFO - Env 05, Goal (-12.5, 017.0), Episode 00013, setp 001, Reward -47.5, Crashed,
2020-04-16 15:44:51,104 - INFO - Env 04, Goal (-12.5, 004.0), Episode 00013, setp 091, Reward -35.9, Crashed,
2020-04-16 15:44:51,104 - INFO - Env 01, Goal (-18.0, 009.5), Episode 00013, setp 001, Reward -42.5, Crashed,
2020-04-16 15:44:51,104 - INFO - Env 03, Goal (-07.0, 009.5), Episode 00013, setp 001, Reward -42.5, Crashed,
2020-04-16 15:44:51,104 - INFO - Env 02, Goal (-07.0, 011.5), Episode 00013, setp 001, Reward -42.5, Crashed,
2020-04-16 15:44:58,620 - INFO - Env 37, Goal (009.5, -18.9), Episode 00013, setp 135, Reward -68.0, Crashed,
2020-04-16 15:44:58,620 - INFO - Env 36, Goal (017.3, -02.8), Episode 00013, setp 001, Reward -47.9, Crashed,
2020-04-16 15:44:58,620 - INFO - Env 35, Goal (017.0, -18.3), Episode 00013, setp 001, Reward -33.1, Crashed,
2020-04-16 15:44:58,620 - INFO - Env 43, Goal (016.5, -02.4), Episode 00013, setp 001, Reward -49.0, Crashed,
2020-04-16 15:44:58,624 - INFO - Env 40, Goal (018.5, -16.4), Episode 00013, setp 001, Reward -56.6, Crashed,
2020-04-16 15:44:58,624 - INFO - Env 39, Goal (017.9, -16.6), Episode 00013, setp 058, Reward -59.2, Crashed,
2020-04-16 15:44:58,630 - INFO - Env 41, Goal (010.2, -02.5), Episode 00013, setp 040, Reward -48.9, Crashed,
2020-04-16 15:44:58,655 - INFO - Env 34, Goal (009.7, -17.4), Episode 00013, setp 088, Reward -58.6, Crashed,
2020-04-16 15:44:58,655 - INFO - Env 42, Goal (012.4, -13.4), Episode 00013, setp 001, Reward -46.4, Crashed,
2020-04-16 15:44:58,655 - INFO - Env 38, Goal (011.7, -04.1), Episode 00013, setp 048, Reward -54.7, Crashed,
2020-04-16 15:45:00,121 - INFO - Env 07, Goal (000.0, 003.0), Episode 00024, setp 001, Reward -47.5, Crashed,
2020-04-16 15:45:00,121 - INFO - Env 06, Goal (-02.0, 003.0), Episode 00024, setp 085, Reward -45.2, Crashed,
2020-04-16 15:45:00,121 - INFO - Env 09, Goal (005.0, 003.0), Episode 00024, setp 084, Reward -45.3, Crashed,
2020-04-16 15:45:00,121 - INFO - Env 08, Goal (003.0, 003.0), Episode 00024, setp 102, Reward -34.9, Crashed,
2020-04-16 15:45:02,541 - INFO - Env 17, Goal (-02.5, -02.5), Episode 00030, setp 055, Reward -23.1, Crashed,
2020-04-16 15:45:02,541 - INFO - Env 16, Goal (005.5, -02.5), Episode 00030, setp 001, Reward -30.0, Crashed,
2020-04-16 15:45:02,541 - INFO - Env 18, Goal (-00.5, -02.5), Episode 00030, setp 001, Reward -30.0, Crashed,
2020-04-16 15:45:02,541 - INFO - Env 21, Goal (001.5, -05.5), Episode 00017, setp 074, Reward -44.8, Crashed,
2020-04-16 15:45:02,541 - INFO - Env 19, Goal (-02.5, -05.5), Episode 00017, setp 051, Reward -42.1, Crashed,
2020-04-16 15:45:02,541 - INFO - Env 15, Goal (003.5, -02.5), Episode 00030, setp 048, Reward -25.9, Crashed,
2020-04-16 15:45:02,541 - INFO - Env 23, Goal (005.5, -05.5), Episode 00017, setp 001, Reward -47.5, Crashed,
2020-04-16 15:45:02,541 - INFO - Env 22, Goal (003.5, -05.5), Episode 00017, setp 001, Reward -47.5, Crashed,
2020-04-16 15:45:02,554 - INFO - Env 20, Goal (-00.5, -05.5), Episode 00017, setp 001, Reward -47.5, Crashed,
2020-04-16 15:45:04,503 - INFO - Env 00, Goal (-18.0, 011.5), Episode 00014, setp 034, Reward -38.9, Crashed,
2020-04-16 15:45:04,503 - INFO - Env 02, Goal (-07.0, 011.5), Episode 00014, setp 032, Reward -38.8, Crashed,
2020-04-16 15:45:04,503 - INFO - Env 01, Goal (-18.0, 009.5), Episode 00014, setp 047, Reward -36.6, Crashed,
2020-04-16 15:45:04,503 - INFO - Env 03, Goal (-07.0, 009.5), Episode 00014, setp 034, Reward -37.8, Crashed,
2020-04-16 15:45:04,503 - INFO - Env 05, Goal (-12.5, 017.0), Episode 00014, setp 044, Reward -43.8, Crashed,
2020-04-16 15:45:04,503 - INFO - Env 04, Goal (-12.5, 004.0), Episode 00014, setp 038, Reward -44.5, Crashed,
2020-04-16 15:45:10,176 - INFO - Env 39, Goal (018.0, -14.7), Episode 00014, setp 001, Reward -37.9, Crashed,
2020-04-16 15:45:10,176 - INFO - Env 40, Goal (018.2, -01.8), Episode 00014, setp 061, Reward -62.0, Crashed,
2020-04-16 15:45:10,176 - INFO - Env 38, Goal (018.2, -01.7), Episode 00014, setp 002, Reward -32.7, Crashed,
2020-04-16 15:45:10,176 - INFO - Env 37, Goal (013.7, -16.1), Episode 00014, setp 075, Reward -41.1, Crashed,
2020-04-16 15:45:10,176 - INFO - Env 34, Goal (013.2, -01.2), Episode 00014, setp 001, Reward -59.3, Crashed,
2020-04-16 15:45:10,176 - INFO - Env 36, Goal (014.0, -17.3), Episode 00014, setp 002, Reward -54.2, Crashed,
2020-04-16 15:45:10,176 - INFO - Env 41, Goal (017.4, -16.2), Episode 00014, setp 037, Reward -39.9, Crashed,
2020-04-16 15:45:10,176 - INFO - Env 43, Goal (018.8, -04.9), Episode 00014, setp 020, Reward -42.6, Crashed,
2020-04-16 15:45:10,176 - INFO - Env 42, Goal (014.2, -03.5), Episode 00014, setp 030, Reward -53.9, Crashed,
2020-04-16 15:45:10,177 - INFO - Env 35, Goal (009.6, -14.6), Episode 00014, setp 001, Reward -44.0, Crashed,
2020-04-16 15:45:10,446 - INFO - Env 16, Goal (005.5, -02.5), Episode 00031, setp 033, Reward -25.8, Crashed,
2020-04-16 15:45:10,446 - INFO - Env 18, Goal (-00.5, -02.5), Episode 00031, setp 056, Reward -23.4, Crashed,
2020-04-16 15:45:10,446 - INFO - Env 17, Goal (-02.5, -02.5), Episode 00031, setp 032, Reward -25.4, Crashed,
2020-04-16 15:45:10,447 - INFO - Env 15, Goal (003.5, -02.5), Episode 00031, setp 046, Reward -24.0, Crashed,
2020-04-16 15:45:10,749 - INFO - Env 15, Goal (003.5, -02.5), Episode 00032, setp 001, Reward -30.0, Crashed,
2020-04-16 15:45:10,749 - INFO - Env 18, Goal (-00.5, -02.5), Episode 00032, setp 001, Reward -30.0, Crashed,
2020-04-16 15:45:10,749 - INFO - Env 17, Goal (-02.5, -02.5), Episode 00032, setp 001, Reward -30.0, Crashed,
2020-04-16 15:45:10,749 - INFO - Env 16, Goal (005.5, -02.5), Episode 00032, setp 001, Reward -30.0, Crashed,
2020-04-16 15:45:10,910 - INFO - Env 24, Goal (-18.0, -10.0), Episode 00009, setp 134, Reward -50.5, Crashed,
2020-04-16 15:45:10,910 - INFO - Env 33, Goal (-16.9, -06.5), Episode 00009, setp 130, Reward -37.6, Crashed,
2020-04-16 15:45:10,910 - INFO - Env 27, Goal (-10.2, -15.7), Episode 00009, setp 039, Reward -42.2, Crashed,
2020-04-16 15:45:10,910 - INFO - Env 26, Goal (-13.8, -15.7), Episode 00009, setp 201, Reward -27.9, Time out,
2020-04-16 15:45:10,911 - INFO - Env 28, Goal (-07.2, -13.5), Episode 00009, setp 039, Reward -41.6, Crashed,
2020-04-16 15:45:10,911 - INFO - Env 32, Goal (-13.8, -04.3), Episode 00009, setp 070, Reward -42.8, Crashed,
2020-04-16 15:45:10,914 - INFO - Env 30, Goal (-07.2, -06.5), Episode 00009, setp 001, Reward -45.0, Crashed,
2020-04-16 15:45:10,915 - INFO - Env 29, Goal (-06.0, -10.0), Episode 00009, setp 201, Reward -15.7, Time out,
2020-04-16 15:45:10,916 - INFO - Env 31, Goal (-10.2, -04.3), Episode 00009, setp 001, Reward -45.0, Crashed,
2020-04-16 15:45:10,922 - INFO - Env 25, Goal (-16.9, -13.5), Episode 00009, setp 140, Reward -45.3, Crashed,
2020-04-16 15:45:12,266 - INFO - Env 12, Goal (014.0, 010.0), Episode 00021, setp 001, Reward -30.0, Crashed,
2020-04-16 15:45:12,266 - INFO - Env 10, Goal (010.0, 010.0), Episode 00021, setp 038, Reward -25.1, Crashed,
2020-04-16 15:45:12,266 - INFO - Env 14, Goal (018.0, 010.0), Episode 00021, setp 201, Reward -28.1, Time out,
2020-04-16 15:45:12,266 - INFO - Env 11, Goal (012.0, 010.0), Episode 00021, setp 061, Reward -26.7, Crashed,
2020-04-16 15:45:12,266 - INFO - Env 13, Goal (016.0, 010.0), Episode 00021, setp 103, Reward -25.9, Crashed,
2020-04-16 15:45:12,562 - INFO - Env 00, Goal (-18.0, 011.5), Episode 00015, setp 055, Reward -36.6, Crashed,
2020-04-16 15:45:12,562 - INFO - Env 03, Goal (-07.0, 009.5), Episode 00015, setp 059, Reward -39.4, Crashed,
2020-04-16 15:45:12,562 - INFO - Env 05, Goal (-12.5, 017.0), Episode 00015, setp 001, Reward -47.5, Crashed,
2020-04-16 15:45:12,562 - INFO - Env 04, Goal (-12.5, 004.0), Episode 00015, setp 001, Reward -47.5, Crashed,
2020-04-16 15:45:12,562 - INFO - Env 01, Goal (-18.0, 009.5), Episode 00015, setp 001, Reward -42.5, Crashed,
2020-04-16 15:45:12,562 - INFO - Env 02, Goal (-07.0, 011.5), Episode 00015, setp 001, Reward -42.5, Crashed,
2020-04-16 15:45:20,027 - INFO - Env 16, Goal (005.5, -02.5), Episode 00033, setp 038, Reward -25.4, Crashed,
2020-04-16 15:45:20,027 - INFO - Env 18, Goal (-00.5, -02.5), Episode 00033, setp 054, Reward -25.0, Crashed,
2020-04-16 15:45:20,027 - INFO - Env 17, Goal (-02.5, -02.5), Episode 00033, setp 028, Reward -26.0, Crashed,
2020-04-16 15:45:20,035 - INFO - Env 15, Goal (003.5, -02.5), Episode 00033, setp 022, Reward -27.2, Crashed,
2020-04-16 15:45:20,601 - INFO - Env 17, Goal (-02.5, -02.5), Episode 00034, setp 001, Reward -30.0, Crashed,
2020-04-16 15:45:20,602 - INFO - Env 15, Goal (003.5, -02.5), Episode 00034, setp 001, Reward -30.0, Crashed,
2020-04-16 15:45:20,602 - INFO - Env 18, Goal (-00.5, -02.5), Episode 00034, setp 001, Reward -30.0, Crashed,
2020-04-16 15:45:20,603 - INFO - Env 16, Goal (005.5, -02.5), Episode 00034, setp 001, Reward -30.0, Crashed,
2020-04-16 15:45:21,100 - INFO - Env 22, Goal (003.5, -05.5), Episode 00018, setp 035, Reward -41.9, Crashed,
2020-04-16 15:45:21,100 - INFO - Env 20, Goal (-00.5, -05.5), Episode 00018, setp 113, Reward -37.6, Crashed,
2020-04-16 15:45:21,113 - INFO - Env 19, Goal (-02.5, -05.5), Episode 00018, setp 054, Reward -40.9, Crashed,
2020-04-16 15:45:21,113 - INFO - Env 21, Goal (001.5, -05.5), Episode 00018, setp 001, Reward -47.5, Crashed,
2020-04-16 15:45:21,114 - INFO - Env 23, Goal (005.5, -05.5), Episode 00018, setp 077, Reward -50.7, Crashed,
2020-04-16 15:45:22,119 - INFO - Env 08, Goal (003.0, 003.0), Episode 00025, setp 029, Reward -42.8, Crashed,
2020-04-16 15:45:22,119 - INFO - Env 06, Goal (-02.0, 003.0), Episode 00025, setp 001, Reward -47.5, Crashed,
2020-04-16 15:45:22,127 - INFO - Env 09, Goal (005.0, 003.0), Episode 00025, setp 001, Reward -47.5, Crashed,
2020-04-16 15:45:22,128 - INFO - Env 07, Goal (000.0, 003.0), Episode 00025, setp 130, Reward -51.9, Crashed,
2020-04-16 15:45:24,590 - INFO - Env 04, Goal (-12.5, 004.0), Episode 00016, setp 063, Reward -41.6, Crashed,
2020-04-16 15:45:24,590 - INFO - Env 00, Goal (-18.0, 011.5), Episode 00016, setp 001, Reward -42.5, Crashed,
2020-04-16 15:45:24,591 - INFO - Env 02, Goal (-07.0, 011.5), Episode 00016, setp 053, Reward -35.9, Crashed,
2020-04-16 15:45:24,612 - INFO - Env 05, Goal (-12.5, 017.0), Episode 00016, setp 045, Reward -45.0, Crashed,
2020-04-16 15:45:24,612 - INFO - Env 03, Goal (-07.0, 009.5), Episode 00016, setp 001, Reward -42.5, Crashed,
2020-04-16 15:45:24,613 - INFO - Env 01, Goal (-18.0, 009.5), Episode 00016, setp 060, Reward -33.1, Crashed,
2020-04-16 15:45:34,844 - INFO - Env 17, Goal (-02.5, -02.5), Episode 00035, setp 020, Reward -26.5, Crashed,
2020-04-16 15:45:34,844 - INFO - Env 16, Goal (005.5, -02.5), Episode 00035, setp 077, Reward -24.7, Crashed,
2020-04-16 15:45:34,845 - INFO - Env 18, Goal (-00.5, -02.5), Episode 00035, setp 087, Reward -20.8, Crashed,
2020-04-16 15:45:34,846 - INFO - Env 15, Goal (003.5, -02.5), Episode 00035, setp 057, Reward -25.4, Crashed,
2020-04-16 15:45:35,728 - INFO - Env 15, Goal (003.5, -02.5), Episode 00036, setp 001, Reward -30.0, Crashed,
2020-04-16 15:45:35,727 - INFO - Env 16, Goal (005.5, -02.5), Episode 00036, setp 001, Reward -30.0, Crashed,
2020-04-16 15:45:35,728 - INFO - Env 17, Goal (-02.5, -02.5), Episode 00036, setp 001, Reward -30.0, Crashed,
2020-04-16 15:45:35,761 - INFO - Env 18, Goal (-00.5, -02.5), Episode 00036, setp 001, Reward -30.0, Crashed,
2020-04-16 15:45:38,784 - INFO - Env 32, Goal (-13.8, -04.3), Episode 00010, setp 001, Reward -45.0, Crashed,
2020-04-16 15:45:38,784 - INFO - Env 24, Goal (-18.0, -10.0), Episode 00010, setp 001, Reward -45.0, Crashed,
2020-04-16 15:45:38,784 - INFO - Env 25, Goal (-16.9, -13.5), Episode 00010, setp 001, Reward -45.0, Crashed,
2020-04-16 15:45:38,784 - INFO - Env 26, Goal (-13.8, -15.7), Episode 00010, setp 163, Reward -48.2, Crashed,
2020-04-16 15:45:38,785 - INFO - Env 27, Goal (-10.2, -15.7), Episode 00010, setp 001, Reward -45.0, Crashed,
2020-04-16 15:45:38,785 - INFO - Env 30, Goal (-07.2, -06.5), Episode 00010, setp 156, Reward -45.9, Crashed,
2020-04-16 15:45:38,785 - INFO - Env 28, Goal (-07.2, -13.5), Episode 00010, setp 001, Reward -45.0, Crashed,
2020-04-16 15:45:38,786 - INFO - Env 31, Goal (-10.2, -04.3), Episode 00010, setp 152, Reward -52.4, Crashed,
2020-04-16 15:45:38,787 - INFO - Env 33, Goal (-16.9, -06.5), Episode 00010, setp 001, Reward -45.0, Crashed,
2020-04-16 15:45:38,790 - INFO - Env 29, Goal (-06.0, -10.0), Episode 00010, setp 072, Reward -43.8, Crashed,
2020-04-16 15:45:44,551 - INFO - Env 10, Goal (010.0, 010.0), Episode 00022, setp 001, Reward -30.0, Crashed,
2020-04-16 15:45:44,551 - INFO - Env 12, Goal (014.0, 010.0), Episode 00022, setp 065, Reward -23.9, Crashed,
2020-04-16 15:45:44,551 - INFO - Env 11, Goal (012.0, 010.0), Episode 00022, setp 001, Reward -30.0, Crashed,
2020-04-16 15:45:44,562 - INFO - Env 13, Goal (016.0, 010.0), Episode 00022, setp 167, Reward -36.9, Crashed,
2020-04-16 15:45:44,563 - INFO - Env 14, Goal (018.0, 010.0), Episode 00022, setp 054, Reward -23.3, Crashed,
2020-04-16 15:45:48,070 - INFO - Env 04, Goal (-12.5, 004.0), Episode 00017, setp 001, Reward -47.5, Crashed,
2020-04-16 15:45:48,070 - INFO - Env 00, Goal (-18.0, 011.5), Episode 00017, setp 070, Reward -38.6, Crashed,
2020-04-16 15:45:48,071 - INFO - Env 03, Goal (-07.0, 009.5), Episode 00017, setp 121, Reward -34.4, Crashed,
2020-04-16 15:45:48,071 - INFO - Env 01, Goal (-18.0, 009.5), Episode 00017, setp 001, Reward -42.5, Crashed,
2020-04-16 15:45:48,071 - INFO - Env 05, Goal (-12.5, 017.0), Episode 00017, setp 001, Reward -47.5, Crashed,
2020-04-16 15:45:48,071 - INFO - Env 02, Goal (-07.0, 011.5), Episode 00017, setp 001, Reward -42.5, Crashed,
2020-04-16 15:45:49,160 - INFO - Env 40, Goal (014.6, -03.5), Episode 00015, setp 001, Reward -44.7, Crashed,
2020-04-16 15:45:49,160 - INFO - Env 38, Goal (016.7, -02.3), Episode 00015, setp 001, Reward -56.0, Crashed,
2020-04-16 15:45:49,160 - INFO - Env 36, Goal (018.3, -04.3), Episode 00015, setp 001, Reward -42.4, Crashed,
2020-04-16 15:45:49,160 - INFO - Env 42, Goal (017.3, -03.3), Episode 00015, setp 198, Reward -60.3, Crashed,
2020-04-16 15:45:49,167 - INFO - Env 37, Goal (018.3, -16.8), Episode 00015, setp 038, Reward -43.2, Crashed,
2020-04-16 15:45:49,169 - INFO - Env 39, Goal (011.8, -13.6), Episode 00015, setp 201, Reward -6.6 , Time out,
2020-04-16 15:45:49,169 - INFO - Env 41, Goal (011.5, -04.2), Episode 00015, setp 077, Reward -41.3, Crashed,
2020-04-16 15:45:49,179 - INFO - Env 43, Goal (009.7, -02.7), Episode 00015, setp 001, Reward -45.7, Crashed,
2020-04-16 15:45:49,210 - INFO - Env 35, Goal (013.1, -04.9), Episode 00015, setp 134, Reward -39.5, Crashed,
2020-04-16 15:45:49,226 - INFO - Env 34, Goal (009.0, -14.9), Episode 00015, setp 121, Reward -54.5, Crashed,
2020-04-16 15:45:50,341 - INFO - Env 22, Goal (003.5, -05.5), Episode 00019, setp 001, Reward -47.5, Crashed,
2020-04-16 15:45:50,341 - INFO - Env 21, Goal (001.5, -05.5), Episode 00019, setp 150, Reward -39.1, Crashed,
2020-04-16 15:45:50,341 - INFO - Env 20, Goal (-00.5, -05.5), Episode 00019, setp 068, Reward -45.2, Crashed,
2020-04-16 15:45:50,342 - INFO - Env 19, Goal (-02.5, -05.5), Episode 00019, setp 033, Reward -43.7, Crashed,
2020-04-16 15:45:50,345 - INFO - Env 23, Goal (005.5, -05.5), Episode 00019, setp 001, Reward -47.5, Crashed,
2020-04-16 15:45:53,160 - INFO - Env 16, Goal (005.5, -02.5), Episode 00037, setp 051, Reward -27.1, Crashed,
2020-04-16 15:45:53,160 - INFO - Env 17, Goal (-02.5, -02.5), Episode 00037, setp 075, Reward -23.0, Crashed,
2020-04-16 15:45:53,161 - INFO - Env 18, Goal (-00.5, -02.5), Episode 00037, setp 085, Reward -21.7, Crashed,
2020-04-16 15:45:53,163 - INFO - Env 15, Goal (003.5, -02.5), Episode 00037, setp 058, Reward -23.6, Crashed,
2020-04-16 15:45:53,618 - INFO - Env 07, Goal (000.0, 003.0), Episode 00026, setp 116, Reward -45.9, Crashed,
2020-04-16 15:45:53,618 - INFO - Env 08, Goal (003.0, 003.0), Episode 00026, setp 030, Reward -44.3, Crashed,
2020-04-16 15:45:53,618 - INFO - Env 09, Goal (005.0, 003.0), Episode 00026, setp 036, Reward -42.7, Crashed,
2020-04-16 15:45:53,620 - INFO - Env 06, Goal (-02.0, 003.0), Episode 00026, setp 171, Reward -53.4, Crashed,
2020-04-16 15:45:55,422 - INFO - Env 12, Goal (014.0, 010.0), Episode 00023, setp 001, Reward -30.0, Crashed,
2020-04-16 15:45:55,422 - INFO - Env 13, Goal (016.0, 010.0), Episode 00023, setp 001, Reward -30.0, Crashed,
2020-04-16 15:45:55,422 - INFO - Env 11, Goal (012.0, 010.0), Episode 00023, setp 058, Reward -23.2, Crashed,
2020-04-16 15:45:55,437 - INFO - Env 10, Goal (010.0, 010.0), Episode 00023, setp 051, Reward -25.4, Crashed,
2020-04-16 15:45:55,437 - INFO - Env 14, Goal (018.0, 010.0), Episode 00023, setp 062, Reward -23.8, Crashed,
2020-04-16 15:46:00,097 - INFO - Env 16, Goal (005.5, -02.5), Episode 00038, setp 025, Reward -25.8, Crashed,
2020-04-16 15:46:00,097 - INFO - Env 18, Goal (-00.5, -02.5), Episode 00038, setp 054, Reward -25.7, Crashed,
2020-04-16 15:46:00,098 - INFO - Env 17, Goal (-02.5, -02.5), Episode 00038, setp 026, Reward -26.2, Crashed,
2020-04-16 15:46:00,098 - INFO - Env 15, Goal (003.5, -02.5), Episode 00038, setp 001, Reward -30.0, Crashed,
2020-04-16 15:46:06,441 - INFO - Env 11, Goal (012.0, 010.0), Episode 00024, setp 001, Reward -30.0, Crashed,
2020-04-16 15:46:06,441 - INFO - Env 12, Goal (014.0, 010.0), Episode 00024, setp 052, Reward -23.9, Crashed,
2020-04-16 15:46:06,442 - INFO - Env 10, Goal (010.0, 010.0), Episode 00024, setp 060, Reward -23.7, Crashed,
2020-04-16 15:46:06,442 - INFO - Env 13, Goal (016.0, 010.0), Episode 00024, setp 057, Reward -23.3, Crashed,
2020-04-16 15:46:06,443 - INFO - Env 14, Goal (018.0, 010.0), Episode 00024, setp 001, Reward -30.0, Crashed,
2020-04-16 15:46:10,712 - INFO - Env 17, Goal (-02.5, -02.5), Episode 00039, setp 001, Reward -30.0, Crashed,
2020-04-16 15:46:10,712 - INFO - Env 16, Goal (005.5, -02.5), Episode 00039, setp 001, Reward -30.0, Crashed,
2020-04-16 15:46:10,712 - INFO - Env 15, Goal (003.5, -02.5), Episode 00039, setp 041, Reward -26.0, Crashed,
2020-04-16 15:46:10,712 - INFO - Env 18, Goal (-00.5, -02.5), Episode 00039, setp 001, Reward -30.0, Crashed,
2020-04-16 15:46:12,594 - INFO - Env 00, Goal (-18.0, 011.5), Episode 00018, setp 001, Reward -42.5, Crashed,
2020-04-16 15:46:12,594 - INFO - Env 05, Goal (-12.5, 017.0), Episode 00018, setp 033, Reward -43.8, Crashed,
2020-04-16 15:46:12,594 - INFO - Env 03, Goal (-07.0, 009.5), Episode 00018, setp 052, Reward -37.0, Crashed,
2020-04-16 15:46:12,594 - INFO - Env 01, Goal (-18.0, 009.5), Episode 00018, setp 142, Reward -28.9, Crashed,
2020-04-16 15:46:12,594 - INFO - Env 04, Goal (-12.5, 004.0), Episode 00018, setp 030, Reward -43.1, Crashed,
2020-04-16 15:46:12,595 - INFO - Env 02, Goal (-07.0, 011.5), Episode 00018, setp 023, Reward -37.7, Crashed,
2020-04-16 15:46:14,064 - INFO - Env 40, Goal (017.9, -16.7), Episode 00016, setp 061, Reward -39.1, Crashed,
2020-04-16 15:46:14,064 - INFO - Env 36, Goal (013.6, -14.8), Episode 00016, setp 118, Reward -55.5, Crashed,
2020-04-16 15:46:14,067 - INFO - Env 37, Goal (018.9, -14.9), Episode 00016, setp 001, Reward -49.0, Crashed,
2020-04-16 15:46:14,071 - INFO - Env 42, Goal (014.3, -16.9), Episode 00016, setp 001, Reward -48.7, Crashed,
2020-04-16 15:46:14,072 - INFO - Env 34, Goal (009.4, -02.8), Episode 00016, setp 001, Reward -46.8, Crashed,
2020-04-16 15:46:14,072 - INFO - Env 41, Goal (012.6, -01.3), Episode 00016, setp 001, Reward -55.5, Crashed,
2020-04-16 15:46:14,072 - INFO - Env 38, Goal (017.8, -15.0), Episode 00016, setp 146, Reward -53.4, Crashed,
2020-04-16 15:46:14,075 - INFO - Env 43, Goal (016.3, -15.6), Episode 00016, setp 021, Reward -45.1, Crashed,
2020-04-16 15:46:14,075 - INFO - Env 35, Goal (013.0, -13.1), Episode 00016, setp 021, Reward -36.3, Crashed,
2020-04-16 15:46:14,075 - INFO - Env 39, Goal (016.5, -13.5), Episode 00016, setp 023, Reward -40.7, Crashed,
2020-04-16 15:46:15,316 - INFO - Env 08, Goal (003.0, 003.0), Episode 00027, setp 001, Reward -47.5, Crashed,
2020-04-16 15:46:15,317 - INFO - Env 09, Goal (005.0, 003.0), Episode 00027, setp 001, Reward -47.5, Crashed,
2020-04-16 15:46:15,317 - INFO - Env 07, Goal (000.0, 003.0), Episode 00027, setp 125, Reward -52.1, Crashed,
2020-04-16 15:46:15,319 - INFO - Env 06, Goal (-02.0, 003.0), Episode 00027, setp 001, Reward -47.5, Crashed,
2020-04-16 15:46:16,620 - INFO - Env 33, Goal (-16.9, -06.5), Episode 00011, setp 147, Reward -53.0, Crashed,
2020-04-16 15:46:16,620 - INFO - Env 26, Goal (-13.8, -15.7), Episode 00011, setp 001, Reward -45.0, Crashed,
2020-04-16 15:46:16,620 - INFO - Env 32, Goal (-13.8, -04.3), Episode 00011, setp 201, Reward -30.6, Time out,
2020-04-16 15:46:16,621 - INFO - Env 30, Goal (-07.2, -06.5), Episode 00011, setp 058, Reward -37.9, Crashed,
2020-04-16 15:46:16,621 - INFO - Env 25, Goal (-16.9, -13.5), Episode 00011, setp 084, Reward -48.1, Crashed,
2020-04-16 15:46:16,622 - INFO - Env 28, Goal (-07.2, -13.5), Episode 00011, setp 059, Reward -37.8, Crashed,
2020-04-16 15:46:16,623 - INFO - Env 24, Goal (-18.0, -10.0), Episode 00011, setp 136, Reward -49.3, Crashed,
2020-04-16 15:46:16,624 - INFO - Env 27, Goal (-10.2, -15.7), Episode 00011, setp 201, Reward -38.0, Time out,
2020-04-16 15:46:16,624 - INFO - Env 31, Goal (-10.2, -04.3), Episode 00011, setp 001, Reward -45.0, Crashed,
2020-04-16 15:46:16,624 - INFO - Env 29, Goal (-06.0, -10.0), Episode 00011, setp 201, Reward -17.4, Time out,
2020-04-16 15:46:17,116 - INFO - Env 22, Goal (003.5, -05.5), Episode 00020, setp 161, Reward -47.3, Crashed,
2020-04-16 15:46:17,116 - INFO - Env 20, Goal (-00.5, -05.5), Episode 00020, setp 077, Reward -42.3, Crashed,
2020-04-16 15:46:17,116 - INFO - Env 23, Goal (005.5, -05.5), Episode 00020, setp 136, Reward -38.9, Crashed,
2020-04-16 15:46:17,117 - INFO - Env 19, Goal (-02.5, -05.5), Episode 00020, setp 001, Reward -47.5, Crashed,
2020-04-16 15:46:17,116 - INFO - Env 21, Goal (001.5, -05.5), Episode 00020, setp 001, Reward -47.5, Crashed,
2020-04-16 15:46:18,429 - INFO - Env 16, Goal (005.5, -02.5), Episode 00040, setp 040, Reward -26.2, Crashed,
2020-04-16 15:46:18,429 - INFO - Env 18, Goal (-00.5, -02.5), Episode 00040, setp 052, Reward -22.9, Crashed,
2020-04-16 15:46:18,434 - INFO - Env 17, Goal (-02.5, -02.5), Episode 00040, setp 040, Reward -25.1, Crashed,
2020-04-16 15:46:18,435 - INFO - Env 15, Goal (003.5, -02.5), Episode 00040, setp 045, Reward -23.2, Crashed,
2020-04-16 15:46:22,864 - INFO - Env 40, Goal (017.1, -16.1), Episode 00017, setp 004, Reward -55.2, Crashed,
2020-04-16 15:46:22,864 - INFO - Env 36, Goal (018.7, -03.0), Episode 00017, setp 001, Reward -42.0, Crashed,
2020-04-16 15:46:22,869 - INFO - Env 34, Goal (014.0, -18.2), Episode 00017, setp 064, Reward -58.6, Crashed,
2020-04-16 15:46:22,871 - INFO - Env 37, Goal (018.6, -04.4), Episode 00017, setp 029, Reward -49.4, Crashed,
2020-04-16 15:46:22,871 - INFO - Env 41, Goal (011.0, -03.1), Episode 00017, setp 037, Reward -56.7, Crashed,
2020-04-16 15:46:22,871 - INFO - Env 42, Goal (010.7, -04.6), Episode 00017, setp 015, Reward -52.6, Crashed,
2020-04-16 15:46:22,872 - INFO - Env 43, Goal (010.7, -03.3), Episode 00017, setp 001, Reward -48.7, Crashed,
2020-04-16 15:46:22,872 - INFO - Env 38, Goal (017.8, -16.7), Episode 00017, setp 004, Reward -58.8, Crashed,
2020-04-16 15:46:22,872 - INFO - Env 39, Goal (018.4, -15.9), Episode 00017, setp 001, Reward -36.3, Crashed,
