-0.599898457527, 25.9080200195, 2.83787608147
-0.566208302975, 32.4927406311, 2.8377764225
-0.586864709854, 34.0822906494, 2.83773303032
-0.557788133621, 37.2822799683, 2.83774828911
-0.551782429218, 37.5551643372, 2.83779358864
-0.524842143059, 43.8682479858, 2.83780646324
-0.564869940281, 35.1387557983, 2.83782982826
-0.591211080551, 29.9361438751, 2.83786773682
-0.565516650677, 31.896736145, 2.83790564537
-0.545644521713, 39.3811950684, 2.83792376518
-0.561573863029, 35.5465621948, 2.83794665337
-0.562342166901, 37.2739028931, 2.83796143532
-0.593389928341, 29.5062828064, 2.83795189857
-0.544152259827, 35.9461097717, 2.83794879913
-0.576220691204, 33.6933174133, 2.83793377876
-0.580909311771, 30.1466617584, 2.83792114258
-0.551362395287, 33.282333374, 2.83789896965
-0.56219369173, 38.4390907288, 2.83787608147
-0.557381749153, 37.8726425171, 2.83785939217
-0.551246404648, 31.3401622772, 2.83782887459
-0.568169116974, 32.5016365051, 2.83780169487
-0.548384785652, 34.9909744263, 2.83776926994
-0.57608705759, 33.8573989868, 2.83774542809
-0.589430868626, 31.7282791138, 2.83772969246
-0.837024211884, 49.1061134338, 2.83771014214
-0.846449911594, 39.5175514221, 2.83769917488
-0.882456123829, 27.492395401, 2.83768939972
-0.84654468298, 37.3242111206, 2.83767199516
-0.862327694893, 35.8635940552, 2.83765387535
-0.839958846569, 47.9661560059, 2.83763957024
-0.857978582382, 34.6537704468, 2.83761811256
-0.860026896, 35.7141304016, 2.83759093285
-0.871954500675, 31.549905777, 2.83756947517
-0.84707224369, 44.226108551, 2.83753943443
-0.849141120911, 40.3276672363, 2.83751702309
-0.862209796906, 32.3153305054, 2.83749604225
-0.829774022102, 49.9475898743, 2.83747363091
-0.869646847248, 33.1379318237, 2.83745551109
-0.855765342712, 38.9211807251, 2.83743309975
-0.868371129036, 27.5315818787, 2.83740782738
-0.954717576504, 27.7816238403, 2.83738207817
-0.958724677563, 20.7462291718, 2.83735942841
-0.967650711536, 20.4721832275, 2.83733391762
-0.946333646774, 29.0162277222, 2.83732104301
-0.979114115238, 16.649892807, 2.83732533455
-0.951691687107, 25.937204361, 2.8373234272
-0.956236362457, 27.8216400146, 2.83732628822
-0.947016119957, 24.6724948883, 2.83733391762
-0.947851538658, 28.4366970062, 2.83734822273
-0.96902012825, 16.1148376465, 2.83735656738
-0.960122346878, 26.7480888367, 2.83736157417
-0.953971922398, 23.7611217499, 2.8373773098
-0.954004526138, 24.9814395905, 2.83739447594
-0.974201738834, 18.9883422852, 2.83740496635
-0.947291254997, 22.3639621735, 2.83741259575
-0.965748250484, 21.0288543701, 2.83741784096
-0.691703498363, 28.2731494904, 2.83741688728
-0.684927523136, 38.8331832886, 2.83741497993
-0.693657934666, 30.6861190796, 2.83742451668
-0.697997570038, 25.8641662598, 2.83743834496
-0.712577164173, 21.166015625, 2.83746314049
-0.712620019913, 21.9481449127, 2.83748602867
-0.697630882263, 24.4787483215, 2.83750629425
-0.679324865341, 36.2396087646, 2.83751749992
-0.686586856842, 26.0479507446, 2.83754754066
-0.692111074924, 26.5603733063, 2.83756327629
-0.701614797115, 20.467212677, 2.8375852108
-0.682812869549, 28.0895633698, 2.83759307861
-0.690225124359, 31.3125, 2.83760046959
-0.709004700184, 24.3725566864, 2.83760356903
-0.694712519646, 26.5325202942, 2.83760333061
-0.689899742603, 35.445526123, 2.83759784698
-0.687605202198, 26.0969867706, 2.83757519722
-0.691308796406, 28.4913234711, 2.83756184578
-0.71110445261, 18.4209384918, 2.83755755424
-0.703699052334, 23.4479637146, 2.8375480175
-0.743387699127, 41.6137962341, 2.83753991127
-0.778870284557, 30.0553798676, 2.8375313282
-0.787996649742, 28.8041667938, 2.83753681183
-0.75120228529, 39.9843521118, 2.83753275871
-0.744962573051, 45.0821304321, 2.83754754066
-0.756679475307, 28.0560112, 2.8375556469
-0.764859080315, 29.7913990021, 2.83757281303
-0.772386789322, 33.7434005737, 2.83759856224
-0.751785933971, 37.1784973145, 2.83761668205
-0.77292072773, 30.0350379944, 2.83764362335
-0.735397875309, 43.5579223633, 2.83767199516
-0.757346689701, 33.1237335205, 2.83770012856
-0.764467000961, 32.3255653381, 2.83771777153
-0.749240636826, 37.577747345, 2.83773303032
-0.791530311108, 25.0824737549, 2.83774828911
-0.756336569786, 37.4284667969, 2.83775401115
-0.90457701683, 16.0943851471, 2.83776116371
-0.896037042141, 21.7828712463, 2.83775544167
-0.899162948132, 14.198928833, 2.83776783943
-0.877637684345, 29.6663131714, 2.83777594566
-0.901140272617, 17.9341373444, 2.83778119087
-0.897074401379, 16.2317523956, 2.83778119087
-0.887735784054, 24.1603546143, 2.8377764225
-0.887628912926, 19.376127243, 2.8377764225
-0.877961933613, 31.0608482361, 2.83778452873
-0.914800167084, 10.8231935501, 2.83780407906
-0.909150123596, 14.5366296768, 2.83780932426
-0.885618269444, 14.5147476196, 2.83781933784
-0.89212667942, 16.7242717743, 2.83782219887
-0.885640740395, 22.9006290436, 2.83782887459
-0.910461425781, 11.8415250778, 2.83782196045
-0.89122569561, 21.8976135254, 2.83780670166
-0.722427308559, 15.9403886795, 2.83780169487
-0.71989184618, 17.4532108307, 2.83780694008
-0.709914326668, 27.8510551453, 2.83782219887
-0.733354628086, 12.1299381256, 2.83783793449
-0.726209878922, 15.4749908447, 2.83785510063
-0.711035311222, 25.5626411438, 2.83787560463
-0.718796133995, 17.9402122498, 2.83789563179
-0.726003825665, 15.9995698929, 2.83790564537
-0.718918859959, 15.7976169586, 2.83793568611
-0.721946179867, 17.2194499969, 2.83797240257
-0.730727672577, 18.476858139, 2.83800768852
-0.711044371128, 21.7162342072, 2.83805823326
-0.732311308384, 9.97438621521, 2.83810973167
-0.741892278194, 11.0629196167, 2.838149786
-0.704191327095, 24.2938671112, 2.83819842339
-0.715917468071, 22.5346355438, 2.83823466301
-0.73860001564, 9.75270366669, 2.83826947212
-0.715618014336, 21.5734920502, 2.83831048012
-0.71477752924, 19.686920166, 2.83836340904
-0.730592191219, 12.0364704132, 2.83840942383
-0.750546991825, 24.921754837, 2.83845734596
-0.761015713215, 18.7334728241, 2.83850312233
-0.746343851089, 20.1847019196, 2.83856129646
-0.733263671398, 28.9811210632, 2.83862233162
-0.75159907341, 17.5291690826, 2.83868336678
-0.751643955708, 26.2018547058, 2.83873772621
-0.737353801727, 27.0169582367, 2.83879351616
-0.749183356762, 18.1873016357, 2.83885264397
-0.738516867161, 24.5128536224, 2.83891010284
-0.741926789284, 23.7430381775, 2.83896899223
-0.759606122971, 18.5531997681, 2.83902478218
-0.757347285748, 18.0161514282, 2.83907532692
-0.743276000023, 23.0189285278, 2.83912730217
-0.758097589016, 18.4173774719, 2.83917927742
-0.744774281979, 18.8148937225, 2.83921813965
-0.747773647308, 25.2847595215, 2.83925366402
-0.88307595253, 4.65139102936, 2.83928203583
-0.883967161179, 12.4660072327, 2.83930277824
-0.89504545927, 4.85027980804, 2.8393175602
-0.877396285534, 13.3453626633, 2.83933520317
-0.889801383018, 5.12038183212, 2.83934855461
-0.887333869934, 9.24788379669, 2.83936524391
-0.871454417706, 15.2061920166, 2.83937907219
-0.899866461754, 2.47666716576, 2.83938574791
-0.882524013519, 10.0520610809, 2.83939385414
-0.894586741924, 8.05534172058, 2.83939623833
-0.863426446915, 16.932012558, 2.83940052986
-0.893945872784, 4.82395267487, 2.83940124512
